Id,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,BsmtFinSF2_Cat,TieneEnclosedPorch,TieneScreenPorch,LotArea_Log,MSZoning,Alley,LotShape,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,Heating,HeatingQC,CentralAir,Electrical,KitchenQual,Functional,FireplaceQu,GarageFinish,GarageQual,GarageCond,PavedDrive,PoolQC,Fence,MiscFeature,SaleCategory,HomeGarageType
216,72.0,10011,5,6,1957,1996,64.0,360,0,710,1070,1236,0,0,1236,0,1,1,0,2,1,6,1,1957.0,1,447,0,0,0,0,0,0,0,5,2006,134450,NoBsmtFinSF2,0,0,9.211539652551664,RL,NoAlley,IR1,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,BLQ,Unf,GasA,TA,Y,SBrkr,Gd,Min1,Fa,Unf,TA,TA,Y,NoPool,MnPrv,NoMisc,WD_Normal,20_Attchd
217,65.0,8450,7,5,2004,2004,266.0,946,0,490,1436,1436,0,0,1436,1,0,2,0,3,1,8,0,2004.0,2,484,139,98,0,0,0,0,0,4,2008,210000,NoBsmtFinSF2,0,0,9.042040056544483,RL,NoAlley,Reg,Inside,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Mn,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Unf,TA,TA,Y,NoPool,NoFence,NoMisc,WD_Normal,20_Attchd
218,57.0,9906,4,4,1925,1950,0.0,0,0,686,686,810,518,0,1328,0,0,1,0,3,1,8,0,1940.0,1,210,0,172,60,0,0,0,0,9,2006,107000,NoBsmtFinSF2,1,0,9.20099685697303,RM,HasAlley,Reg,Inside,OldTown,Norm,Norm,1Fam,2Story,Gable,CompShg,MetalSd,MetalSd,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Fa,N,SBrkr,TA,Typ,None,Unf,TA,TA,Y,NoPool,NoFence,NoMisc,WD_Family,70_Detchd
219,69.0,15660,7,9,1939,2006,312.0,341,0,457,798,1137,817,0,1954,0,1,1,1,3,1,8,2,1939.0,2,431,0,119,150,0,0,0,0,5,2008,311500,NoBsmtFinSF2,1,0,9.658928824466434,RL,NoAlley,IR1,Corner,Crawfor,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,Gd,CBlock,TA,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Unf,TA,TA,Y,NoPool,NoFence,NoMisc,WD_Normal,50_Attchd
220,43.0,3010,7,5,2005,2006,16.0,16,0,1232,1248,1248,0,0,1248,0,0,2,0,2,1,5,0,2005.0,2,438,108,0,0,0,0,0,0,3,2006,167240,NoBsmtFinSF2,0,0,8.010027528481734,RL,NoAlley,Reg,Inside,Blmngtn,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Fin,TA,TA,Y,NoPool,NoFence,NoMisc,New_Partial,120_Attchd
221,73.0,8990,7,5,2006,2006,0.0,0,0,1498,1498,1498,0,0,1498,0,0,2,0,2,1,5,0,2006.0,2,675,351,33,0,0,0,0,0,4,2006,204900,NoBsmtFinSF2,0,0,9.103979355984773,RL,NoAlley,IR1,Inside,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,Mn,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,RFn,TA,TA,Y,NoPool,NoFence,NoMisc,New_Partial,20_Attchd
222,69.0,8068,6,5,2002,2002,0.0,0,0,1010,1010,1010,1257,0,2267,0,0,2,1,4,1,8,1,2002.0,2,390,120,46,0,0,0,0,0,12,2009,200000,NoBsmtFinSF2,0,0,8.995784837848506,RL,NoAlley,IR1,Inside,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,RFn,TA,TA,Y,NoPool,NoFence,NoMisc,ConLI_Normal,60_BuiltIn
223,85.0,11475,6,6,1975,1975,0.0,550,0,163,713,811,741,0,1552,1,0,2,1,3,1,6,1,1975.0,2,434,209,208,0,0,0,0,0,2,2006,179900,NoBsmtFinSF2,0,0,9.348013177101256,RL,NoAlley,Reg,Inside,NWAmes,RRAn,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,Gd,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,RFn,TA,TA,Y,NoPool,MnPrv,NoMisc,WD_Normal,60_Attchd
224,70.0,10500,4,6,1971,1971,0.0,524,180,160,864,864,0,0,864,0,0,1,0,2,1,4,0,1989.0,2,576,216,0,0,0,0,0,0,3,2009,97000,HasBsmtFinSF2,0,0,9.259225769705994,RL,NoAlley,Reg,MultiFrontage,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,ALQ,LwQ,GasA,Gd,Y,SBrkr,TA,Typ,None,Unf,TA,TA,Y,NoPool,NoFence,NoMisc,WD_Abnorml,20_Detchd
225,103.0,13472,10,5,2003,2003,922.0,56,0,2336,2392,2392,0,0,2392,0,0,2,0,3,1,8,1,2003.0,3,968,248,105,0,0,0,0,0,6,2009,386250,NoBsmtFinSF2,0,0,9.508442961755847,RL,NoAlley,Reg,Inside,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Ex,TA,PConc,Ex,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Ex,Fin,TA,TA,Y,NoPool,NoFence,NoMisc,WD_Normal,20_Attchd
226,21.0,1680,5,5,1971,1971,142.0,0,0,630,630,630,672,0,1302,0,0,2,1,3,1,6,0,1991.0,1,280,0,0,0,0,0,0,0,5,2009,112000,NoBsmtFinSF2,0,0,7.427144133408616,RM,NoAlley,Reg,Inside,BrDale,Norm,Norm,Duplex/Townhouse,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Unf,TA,TA,Y,NoPool,NoFence,NoMisc,COD_Abnorml,160_Detchd
227,82.0,9950,7,5,1995,1995,290.0,565,0,638,1203,1214,1306,0,2520,0,0,2,1,4,1,9,1,1995.0,3,721,224,114,0,0,0,0,0,6,2007,290000,NoBsmtFinSF2,0,0,9.205428327615163,RL,NoAlley,IR1,Inside,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,RFn,TA,TA,Y,NoPool,NoFence,NoMisc,WD_Abnorml,60_Attchd
228,21.0,1869,6,6,1970,1970,127.0,321,0,162,483,483,504,0,987,0,0,1,1,2,1,5,0,1987.0,1,280,0,0,0,0,0,0,0,9,2008,106000,NoBsmtFinSF2,0,0,7.533693709848633,RM,NoAlley,Reg,Inside,BrDale,Norm,Norm,Duplex/Townhouse,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Unf,TA,TA,Y,NoPool,NoFence,NoMisc,WD_Normal,160_Detchd
229,70.0,8521,5,5,1967,1967,0.0,842,0,70,912,912,0,0,912,0,0,1,0,3,1,5,1,1974.0,1,336,0,0,0,0,0,0,0,5,2010,125000,NoBsmtFinSF2,0,0,9.050406334059858,RL,NoAlley,Reg,MultiFrontage,Sawyer,Feedr,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,Fa,Unf,TA,TA,Y,NoPool,MnPrv,NoMisc,WD_Normal,20_Detchd
230,43.0,3182,7,5,2005,2006,16.0,16,0,1357,1373,1555,0,0,1555,0,0,2,0,2,1,7,1,2005.0,2,430,143,20,0,0,0,0,0,5,2009,192500,NoBsmtFinSF2,0,0,8.065579427282092,RL,NoAlley,Reg,Inside,Blmngtn,Norm,Norm,TwnhsE,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Fin,TA,TA,Y,NoPool,NoFence,NoMisc,WD_Normal,120_Attchd
231,73.0,8760,6,6,1959,1959,220.0,0,0,1194,1194,1194,0,0,1194,1,0,1,0,3,1,6,0,1959.0,1,312,0,0,120,0,0,0,0,4,2010,148000,NoBsmtFinSF2,1,0,9.078065332666364,RL,NoAlley,Reg,Inside,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,MetalSd,MetalSd,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,RFn,TA,TA,Y,NoPool,NoFence,NoMisc,WD_Normal,20_Attchd
232,174.0,15138,8,5,1995,1996,506.0,689,0,773,1462,1490,1304,0,2794,1,0,2,1,4,1,9,1,1995.0,3,810,0,146,202,0,0,0,0,7,2009,403000,NoBsmtFinSF2,1,0,9.625029474611878,RL,NoAlley,IR1,Inside,NoRidge,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,TA,Fin,TA,TA,Y,NoPool,NoFence,NoMisc,WD_Normal,60_Attchd
233,21.0,1680,6,5,1972,1972,297.0,0,0,483,483,483,504,0,987,0,0,1,1,2,1,5,1,1972.0,1,288,0,0,0,0,0,0,0,6,2006,94500,NoBsmtFinSF2,0,0,7.427144133408616,RM,NoAlley,Reg,Inside,BrDale,Norm,Norm,Duplex/Townhouse,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,Po,Unf,TA,TA,Y,NoPool,NoFence,NoMisc,WD_Normal,160_Attchd
234,75.0,10650,5,6,1976,1976,0.0,182,712,0,894,894,0,0,894,1,0,1,0,3,1,5,0,1976.0,1,308,365,0,0,0,0,0,0,2,2010,128200,HasBsmtFinSF2,0,0,9.273409063443166,RL,NoAlley,Reg,Corner,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,HdBoard,HdBoard,None,TA,TA,CBlock,TA,Gd,Av,LwQ,ALQ,GasA,TA,Y,SBrkr,TA,Typ,None,Unf,TA,TA,Y,NoPool,MnPrv,NoMisc,WD_Normal,20_Attchd
235,69.0,7851,6,5,2002,2002,0.0,625,0,235,860,860,1100,0,1960,1,0,2,1,4,1,8,2,2002.0,2,440,288,48,0,0,0,0,0,5,2010,216500,NoBsmtFinSF2,0,0,8.968523555396352,RL,NoAlley,Reg,Inside,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Fin,TA,TA,Y,NoPool,NoFence,NoMisc,WD_Normal,60_BuiltIn
236,21.0,1680,6,3,1971,1971,604.0,358,0,125,483,483,504,0,987,0,0,1,1,2,1,5,0,1971.0,1,264,0,0,0,0,0,0,0,8,2008,89500,NoBsmtFinSF2,0,0,7.427144133408616,RM,NoAlley,Reg,Inside,BrDale,Norm,Norm,TwnhsE,2Story,Gable,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,TA,TA,No,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,Unf,TA,TA,Y,NoPool,NoFence,NoMisc,WD_Normal,160_Detchd
237,65.0,8773,7,5,2004,2004,98.0,24,0,1390,1414,1414,0,0,1414,0,0,2,0,3,1,6,0,2004.0,2,494,132,105,0,0,0,0,0,5,2010,185500,NoBsmtFinSF2,0,0,9.07954808172616,RL,NoAlley,Reg,MultiFrontage,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,RFn,TA,TA,Y,NoPool,NoFence,NoMisc,WD_Normal,20_Attchd
238,69.0,9453,7,7,1993,2003,0.0,402,0,594,996,1014,730,0,1744,0,0,2,1,3,1,7,0,1993.0,2,457,370,70,0,238,0,0,0,2,2010,194500,NoBsmtFinSF2,0,0,9.154193211353181,RL,NoAlley,IR1,CulDSac,SawyerW,RRNe,Norm,1Fam,2Story,Gable,CompShg,HdBoard,HdBoard,None,Gd,TA,PConc,Gd,TA,No,BLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,RFn,TA,TA,Y,NoPool,NoFence,NoMisc,WD_Normal,60_Attchd
239,93.0,12030,8,5,2007,2007,254.0,0,0,1694,1694,1694,0,0,1694,0,0,2,0,3,1,7,0,2007.0,3,818,168,228,0,0,0,0,0,12,2007,318000,NoBsmtFinSF2,0,0,9.395241931033524,RL,NoAlley,Reg,Inside,NridgHt,Norm,Norm,1Fam,1Story,Hip,CompShg,VinylSd,VinylSd,BrkFace,Ex,TA,PConc,Ex,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,Fin,TA,TA,Y,NoPool,NoFence,NoMisc,New_Partial,20_Attchd
240,52.0,8741,6,4,1945,1950,0.0,94,0,641,735,798,689,0,1487,0,0,1,1,3,1,7,1,1949.0,1,220,0,140,0,0,0,0,0,4,2010,113000,NoBsmtFinSF2,0,0,9.07589427542326,RL,NoAlley,Reg,Inside,Edwards,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,VinylSd,VinylSd,None,TA,TA,CBlock,TA,Fa,No,LwQ,Unf,GasA,TA,Y,FuseA,TA,Typ,Gd,Unf,TA,TA,Y,NoPool,MnPrv,NoMisc,WD_Normal,50_Detchd
241,75.0,9000,8,5,2008,2008,36.0,1078,0,488,1566,1566,0,0,1566,1,0,2,0,3,1,7,0,2008.0,2,750,144,168,0,0,0,0,0,4,2010,262500,NoBsmtFinSF2,0,0,9.105090961257085,Comercial/Industrial,NoAlley,Reg,Inside,Somerst,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Av,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,RFn,TA,TA,Y,NoPool,NoFence,NoMisc,WD_Normal,20_Attchd
242,40.0,3880,5,9,1945,1997,0.0,329,0,357,686,866,0,0,866,0,0,1,0,2,1,4,0,0.0,0,0,58,42,0,0,0,0,0,8,2007,110500,NoBsmtFinSF2,0,0,8.263848131368906,RM,NoAlley,Reg,Inside,OldTown,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,None,TA,Gd,CBlock,TA,TA,No,ALQ,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,None,None,None,None,Y,NoPool,NoFence,NoMisc,WD_Normal,30_None
243,63.0,5000,5,4,1900,1950,0.0,0,0,540,540,889,551,0,1440,0,0,1,0,3,1,6,0,1940.0,1,352,0,0,77,0,0,0,0,4,2006,79000,NoBsmtFinSF2,1,0,8.517393171418904,RM,NoAlley,Reg,Corner,OldTown,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,Wd Sdng,None,TA,TA,BrkTil,TA,TA,No,Unf,Unf,GasA,Gd,N,FuseA,TA,Typ,None,Unf,Fa,TA,Y,NoPool,NoFence,NoMisc,WD_Normal,50_Attchd
244,75.0,10762,6,6,1980,1980,0.0,0,0,626,626,626,591,0,1217,0,0,1,1,3,1,6,1,1980.0,1,288,0,28,0,0,0,0,0,4,2009,120000,NoBsmtFinSF2,0,0,9.283869605264298,RL,NoAlley,Reg,Corner,SawyerW,Norm,Norm,TwnhsE,2Story,Gable,CompShg,Plywood,Plywood,None,TA,TA,CBlock,Gd,TA,No,Unf,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,RFn,TA,TA,Y,NoPool,NoFence,NoMisc,WD_Normal,160_Attchd
245,69.0,8880,7,5,1994,2002,0.0,695,0,253,948,1222,888,0,2110,1,0,2,1,3,1,8,2,1994.0,2,463,0,130,0,0,0,0,0,5,2010,205000,NoBsmtFinSF2,0,0,9.091669442258505,RL,NoAlley,IR1,Inside,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Fa,RFn,TA,TA,Y,NoPool,NoFence,NoMisc,WD_Normal,60_Attchd
246,80.0,10400,7,5,1988,1988,102.0,929,0,916,1845,1872,0,0,1872,0,1,2,0,3,1,6,1,1988.0,2,604,197,39,0,0,0,0,0,6,2006,241500,NoBsmtFinSF2,0,0,9.249657234353133,RL,NoAlley,Reg,Inside,NWAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,Gd,TA,Av,GLQ,Unf,GasA,Gd,Y,SBrkr,TA,Typ,TA,Fin,TA,TA,Y,NoPool,NoFence,NoMisc,WD_Normal,20_Attchd
247,69.0,9142,6,8,1910,1950,0.0,0,0,1020,1020,908,1020,0,1928,0,0,2,0,4,2,9,0,1910.0,1,440,0,60,112,0,0,0,0,4,2006,137000,NoBsmtFinSF2,1,0,9.120743838164426,RM,HasAlley,Reg,Inside,OldTown,Norm,Norm,2fmCon,2Story,Gable,CompShg,AsbShng,AsbShng,None,TA,Fa,Stone,Fa,TA,No,Unf,Unf,GasA,Gd,N,FuseP,Fa,Typ,None,Unf,Po,Po,Y,NoPool,NoFence,NoMisc,WD_Normal,190_Detchd
248,75.0,11310,6,5,1954,1954,0.0,0,0,1367,1367,1375,0,0,1375,0,0,1,0,2,1,5,1,1954.0,2,451,0,30,0,0,0,0,0,6,2006,140000,NoBsmtFinSF2,0,0,9.33353098253138,RL,NoAlley,Reg,Inside,NAmes,Norm,Norm,1Fam,1Story,Hip,CompShg,Wd Sdng,BrkFace,None,TA,TA,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,TA,Typ,TA,Unf,TA,TA,Y,NoPool,NoFence,NoMisc,WD_Normal,20_Attchd
249,72.0,11317,7,5,2003,2003,101.0,0,0,840,840,840,828,0,1668,0,0,2,1,3,1,8,0,2003.0,2,500,144,68,0,0,0,0,0,9,2007,180000,NoBsmtFinSF2,0,0,9.334149657702469,RL,NoAlley,Reg,Inside,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,RFn,TA,TA,Y,NoPool,NoFence,NoMisc,WD_Normal,60_Attchd
250,69.0,159000,6,7,1958,2006,472.0,697,0,747,1444,1444,700,0,2144,0,1,2,0,4,1,7,2,1958.0,2,389,0,98,0,0,0,0,500,6,2007,277000,NoBsmtFinSF2,0,0,11.976665770490767,RL,NoAlley,Irregular,CulDSac,ClearCr,Norm,Norm,1Fam,1.5Fin,Gable,CompShg,Wd Sdng,HdBoard,BrkCmn,Gd,TA,CBlock,Gd,TA,Gd,Rec,Unf,GasA,Gd,Y,SBrkr,Gd,Typ,TA,Fin,TA,TA,Y,NoPool,NoFence,Shed,WD_Normal,50_Attchd
251,55.0,5350,3,2,1940,1966,0.0,0,0,728,728,1306,0,0,1306,0,0,1,0,3,1,6,0,0.0,0,0,263,0,0,0,0,0,450,5,2010,76500,NoBsmtFinSF2,0,0,8.585038738311304,RL,NoAlley,IR1,Inside,BrkSide,Norm,Norm,1Fam,1Story,Gable,CompShg,Wd Sdng,Plywood,None,TA,Po,CBlock,TA,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Fa,Mod,None,None,None,None,Y,NoPool,GdWo,Shed,WD_Normal,30_None
252,44.0,4750,8,5,2006,2007,481.0,1573,0,0,1573,1625,0,0,1625,1,1,2,0,2,1,5,1,2006.0,2,538,123,0,0,0,153,0,0,12,2007,235000,NoBsmtFinSF2,0,1,8.46611040118692,RM,NoAlley,IR1,Inside,Crawfor,Norm,Norm,TwnhsE,1Story,Hip,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,Gd,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,Fin,TA,TA,Y,NoPool,NoFence,NoMisc,WD_Family,120_Attchd
253,65.0,8366,6,5,2004,2004,0.0,0,0,798,798,798,842,0,1640,0,0,2,1,3,1,6,0,2004.0,2,520,138,45,0,0,0,0,0,12,2008,173000,NoBsmtFinSF2,0,0,9.032050676295599,RL,NoAlley,IR1,Inside,SawyerW,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,RFn,TA,TA,Y,NoPool,NoFence,NoMisc,WD_Normal,60_Attchd
254,85.0,9350,6,7,1964,1991,108.0,270,580,452,1302,1302,0,0,1302,0,1,2,0,3,1,7,0,1964.0,1,309,333,0,0,0,0,0,0,10,2007,158000,HasBsmtFinSF2,0,0,9.143238568435446,RL,NoAlley,Reg,Inside,NAmes,Norm,Norm,1Fam,SLvl,Hip,CompShg,HdBoard,HdBoard,BrkFace,TA,TA,CBlock,Gd,TA,Gd,LwQ,ALQ,GasA,Ex,Y,SBrkr,Gd,Min1,None,RFn,TA,TA,Y,NoPool,MnPrv,NoMisc,CWD_Normal,80_Attchd
255,70.0,8400,5,6,1957,1957,0.0,922,0,392,1314,1314,0,0,1314,1,0,1,0,3,1,5,0,1957.0,1,294,250,0,0,0,0,0,0,6,2010,145000,NoBsmtFinSF2,0,0,9.036106025364846,RL,NoAlley,Reg,Inside,NAmes,Norm,Norm,1Fam,1Story,Gable,CompShg,MetalSd,MetalSd,None,TA,Gd,CBlock,TA,TA,No,Rec,Unf,GasA,TA,Y,SBrkr,TA,Typ,None,RFn,TA,TA,Y,NoPool,NoFence,NoMisc,WD_Normal,20_Attchd
256,66.0,8738,7,5,1999,1999,302.0,0,0,975,975,1005,1286,0,2291,0,0,2,1,4,1,8,1,1999.0,2,429,192,0,0,0,0,0,0,2,2006,230000,NoBsmtFinSF2,0,0,9.075551045627543,RL,NoAlley,IR1,Inside,Gilbert,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,Fin,TA,TA,Y,NoPool,NoFence,NoMisc,WD_Normal,60_BuiltIn
257,64.0,8791,6,5,2003,2003,0.0,503,0,361,864,864,864,0,1728,0,0,2,1,3,1,7,0,2003.0,2,673,216,56,0,0,0,0,0,5,2008,207500,NoBsmtFinSF2,0,0,9.081597496083457,Comercial/Industrial,NoAlley,IR1,Inside,Somerst,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,None,Gd,TA,PConc,Gd,TA,No,Rec,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,None,RFn,TA,TA,Y,NoPool,NoFence,NoMisc,WD_Normal,60_Attchd
258,68.0,8814,7,5,2006,2006,180.0,1334,0,270,1604,1604,0,0,1604,1,0,2,1,3,1,8,1,2006.0,2,660,123,110,0,0,0,0,0,3,2009,220000,NoBsmtFinSF2,0,0,9.08421009483197,RL,NoAlley,Reg,Inside,CollgCr,Norm,Norm,1Fam,1Story,Gable,CompShg,VinylSd,VinylSd,Stone,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,Gd,RFn,TA,TA,Y,NoPool,NoFence,NoMisc,WD_Abnorml,20_Attchd
259,80.0,12435,7,5,2001,2001,172.0,361,0,602,963,963,829,0,1792,0,0,2,1,3,1,7,1,2001.0,2,564,0,96,0,245,0,0,0,5,2008,231500,NoBsmtFinSF2,0,0,9.428350771178645,RL,NoAlley,Reg,Inside,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,VinylSd,VinylSd,BrkFace,Gd,TA,PConc,Gd,TA,No,GLQ,Unf,GasA,Ex,Y,SBrkr,Gd,Typ,TA,RFn,TA,TA,Y,NoPool,NoFence,NoMisc,WD_Normal,60_Attchd
260,70.0,12702,5,5,1956,1956,0.0,0,0,0,0,882,0,0,882,0,0,1,0,2,1,4,0,1956.0,1,308,0,45,0,0,0,0,0,12,2008,97000,NoBsmtFinSF2,0,0,9.44959346502346,RM,NoAlley,Reg,Inside,OldTown,Norm,Norm,1Fam,1Story,Gable,CompShg,BrkFace,BrkFace,None,TA,TA,PConc,None,None,None,None,None,GasA,Gd,Y,FuseA,TA,Typ,None,Unf,TA,TA,Y,NoPool,NoFence,NoMisc,WD_Normal,20_Detchd
261,120.0,19296,6,5,1962,1962,399.0,672,690,0,1362,1382,0,0,1382,1,0,1,0,3,1,6,1,1991.0,2,884,0,0,252,0,0,0,0,5,2009,176000,HasBsmtFinSF2,1,0,9.867704922396356,RL,NoAlley,Reg,Corner,NAmes,Artery,Norm,1Fam,SLvl,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,TA,TA,CBlock,TA,TA,Gd,Rec,ALQ,GasA,TA,Y,SBrkr,TA,Typ,TA,Unf,TA,TA,Y,NoPool,GdWo,NoMisc,WD_Normal,80_Attchd
262,69.0,9588,8,5,2007,2007,270.0,0,0,1482,1482,1482,1092,0,2574,0,0,2,1,3,1,10,1,2007.0,3,868,0,148,0,0,0,0,0,11,2007,276000,NoBsmtFinSF2,0,0,9.16837188715368,RL,NoAlley,IR1,Inside,CollgCr,Norm,Norm,1Fam,2Story,Gable,CompShg,CemntBd,CmentBd,Stone,Gd,TA,PConc,Ex,TA,No,Unf,Unf,GasA,Ex,Y,SBrkr,Ex,Typ,Gd,Fin,TA,TA,Y,NoPool,NoFence,NoMisc,New_Partial,60_BuiltIn
263,88.0,8471,6,7,1977,1995,46.0,506,0,0,506,1212,0,0,1212,1,0,1,0,3,1,6,1,1978.0,2,492,292,12,0,0,0,0,0,7,2006,151000,NoBsmtFinSF2,0,0,9.044521887281242,RL,NoAlley,IR1,Corner,Sawyer,Norm,Norm,1Fam,SLvl,Gable,CompShg,HdBoard,Plywood,BrkFace,TA,TA,CBlock,Gd,Gd,Av,ALQ,Unf,GasA,TA,Y,SBrkr,TA,Typ,TA,Unf,TA,TA,Y,NoPool,GdWo,NoMisc,WD_Normal,80_Attchd
